Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
41.0,53.3,400,0.0,185.863,7282971,842,255182.50554323135,5201,460
43.0,55.899998,400,0.0,94.528,3787041,934,136520.7359711884,2767,460
45.0,58.499996,400,0.0,75.955,3100378,949,117942.14871909951,2384,460
47.0,61.1,400,0.0,50.685,2116827,970,85212.95453141049,1724,460
49.0,63.699997,400,0.0,51.923,2132297,965,86242.18882638568,1742,460
51.0,66.299995,400,0.0,45.334,1697579,969,76566.33788636753,1533,460
53.0,68.899994,400,0.0,37.896,1421841,974,65041.454349242944,1302,460
55.0,71.5,400,0.0,25.632,1040551,984,45679.89720840772,911,460
57.0,74.1,400,0.0,15.803,652123,992,30916.69946524744,616,460
59.0,76.7,400,0.0,15.405,635396,990,28478.839291173575,567,460
61.0,79.299995,400,0.0,12.107,518577,992,23264.332030507343,464,460
63.0,81.899994,400,0.0,7.27,344807,996,15955.01083476174,318,460
65.0,84.5,400,0.0,3.931,231767,999,10922.214667270651,217,460
67.0,87.1,400,0.0,3.343,215447,1000,10689.011558257036,128,460
69.0,89.7,400,0.0,2.844,196152,1000,9985.79657058829,120,460
71.0,92.299995,400,0.0,2.91,162580,1000,10467.027253790116,122,460
73.0,94.899994,400,0.0,2.584,155630,1000,10205.785970542662,119,460
75.0,97.5,400,0.0,2.583,151317,1000,10578.855749236098,124,460
15.0,21.0,400,460.0,1000.0,32884359,0,0,0,460
17.0,23.8,400,459.0,1000.0,32832572,0,0,0,460
19.0,26.6,400,459.0,1000.0,32878745,0,0,0,460
21.0,29.4,400,459.0,1000.0,32942727,0,0,0,460
23.0,32.2,400,459.0,1000.0,32902297,0,0,0,460
25.0,35.0,400,459.0,1000.0,33141273,0,0,0,460
27.0,37.8,400,459.0,1000.0,34156184,0,0,0,460
29.0,40.6,400,459.0,1000.0,33954240,0,0,0,460
31.0,43.399998,400,459.0,1000.0,34115567,0,0,0,460
33.0,46.2,400,458.0,1000.0,34072427,0,0,0,460
35.0,49.0,400,458.0,1000.0,37863097,0,0,0,460
37.0,51.8,400,0.0,332.933,12860494,694,476309.5408692134,9719,460
39.0,54.6,400,0.0,256.005,9908594,771,351219.9318108215,7171,460
41.0,57.399998,400,0.0,181.166,7111019,847,250520.42851453857,5104,460
43.0,60.2,400,0.0,86.08,3206488,943,127185.97632852475,2580,460
45.0,63.0,400,0.0,69.59,2523448,955,108689.71047231895,2200,460
47.0,65.799995,400,0.0,58.431,2186495,962,92789.65985886099,1874,460
49.0,68.6,400,0.0,56.864,2126023,960,91738.68660968865,1837,460
