Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
75.0,52.5,400,0.0,2.575,163194,1000,4964.218159980499,100,400
15.0,12.0,400,400.0,1000.0,29028161,0,0,0,400
17.0,13.6,400,400.0,1000.0,29008140,0,0,0,400
19.0,15.2,400,400.0,1000.0,28967129,0,0,0,400
21.0,16.800001,400,400.0,1000.0,29002691,0,0,0,400
23.0,18.4,400,400.0,1000.0,28985605,0,0,0,400
25.0,20.0,400,400.0,1000.0,28972742,0,0,0,400
27.0,21.6,400,400.0,1000.0,29083667,0,0,0,400
29.0,23.2,400,400.0,1000.0,29056932,0,0,0,400
31.0,24.800001,400,400.0,1000.0,29078459,0,0,0,400
33.0,26.4,400,400.0,1000.0,29028159,0,0,0,400
35.0,28.0,400,400.0,1000.0,29034590,0,0,0,400
37.0,29.6,400,400.0,1000.0,29074495,0,0,0,400
39.0,31.2,400,400.0,1000.0,29080139,0,0,0,400
41.0,32.8,400,400.0,1000.0,29079885,0,0,0,400
43.0,34.4,400,400.0,1000.0,29054799,0,0,0,400
45.0,36.0,400,398.0,1000.0,29108072,0,0,0,400
47.0,37.600002,400,398.0,1000.0,29148005,0,0,0,400
49.0,39.2,400,398.0,1000.0,29090833,0,0,0,400
51.0,40.8,400,398.0,1000.0,29100180,0,0,0,400
53.0,42.4,400,398.0,1000.0,29124906,0,0,0,400
55.0,44.0,400,398.0,1000.0,29140029,0,0,0,400
57.0,45.600002,400,398.0,1000.0,29084135,0,0,0,400
59.0,47.2,400,398.0,1000.0,29201576,0,0,0,400
61.0,48.8,400,398.0,1000.0,30188489,0,0,0,400
63.0,50.4,400,0.0,12.19,521992,1000,3710.8258151525765,75,400
65.0,52.0,400,0.0,10.536,469799,1000,3721.423302525991,75,400
67.0,53.600002,400,0.0,7.869,384486,1000,3714.8661957448,75,400
69.0,55.2,400,0.0,5.754,316034,1000,3770.0864753243504,76,400
71.0,56.8,400,0.0,4.743,247328,1000,3766.792541341528,76,400
73.0,58.4,400,0.0,3.553,195269,1000,3794.0304093071695,76,400
75.0,60.0,400,0.0,2.563,160444,1000,4997.392424049212,101,400
15.0,13.5,400,400.0,1000.0,28976785,0,0,0,400
17.0,15.299999,400,400.0,1000.0,28971968,0,0,0,400
19.0,17.1,400,400.0,1000.0,28962881,0,0,0,400
21.0,18.9,400,400.0,1000.0,29001982,0,0,0,400
23.0,20.699999,400,400.0,1000.0,28954524,0,0,0,400
25.0,22.5,400,400.0,1000.0,28984113,0,0,0,400
27.0,24.3,400,400.0,1000.0,29001012,0,0,0,400
29.0,26.099998,400,400.0,1000.0,29009211,0,0,0,400
31.0,27.9,400,400.0,1000.0,28948836,0,0,0,400
