Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
23.0,25.300001,400,400.0,1000.0,28933842,0,0,0,400
25.0,27.5,400,400.0,1000.0,28962230,0,0,0,400
27.0,29.7,400,400.0,1000.0,29003216,0,0,0,400
29.0,31.900002,400,400.0,1000.0,29027725,0,0,0,400
31.0,34.100002,400,400.0,1000.0,29013006,0,0,0,400
33.0,36.3,400,398.0,994.238,28893145,111,36.31088876363357,1,400
35.0,38.5,400,398.0,994.021,28889177,113,35.66821816604714,1,400
37.0,40.7,400,398.0,993.652,28864555,115,35.35533905932743,1,400
39.0,42.9,400,398.0,990.81,28815016,161,35.57493743857778,1,400
41.0,45.100002,400,398.0,991.829,28831678,137,35.61340722764361,1,400
43.0,47.3,400,398.0,991.635,28805607,139,35.35533905932735,1,400
45.0,49.5,400,398.0,991.387,28855612,138,35.86773527757847,1,400
47.0,51.7,400,0.0,1.0,90952,1000,1943.9806745293126,39,400
49.0,53.9,400,0.0,1.0,87727,1000,2027.888390975942,41,400
51.0,56.100002,400,0.0,1.0,89848,1000,2107.771843353858,42,400
53.0,58.300003,400,0.0,1.0,87255,1000,2233.001311242616,45,400
55.0,60.5,400,0.0,1.0,87511,1000,2327.1650937064223,47,400
57.0,62.7,400,0.0,1.0,97881,1000,2439.294561595174,49,400
59.0,64.9,400,0.0,1.0,128569,1000,2548.943699398032,51,400
61.0,67.1,400,0.0,1.0,133364,1000,2571.892227535454,52,400
63.0,69.3,400,0.0,1.0,135646,1000,2760.1697924630516,55,400
65.0,71.5,400,0.0,1.0,119920,1000,2557.920691455794,47,400
67.0,73.700005,400,0.0,1.0,124856,1000,2608.93135162757,48,400
69.0,75.9,400,0.0,1.0,125184,1000,2704.379331374019,49,400
71.0,78.1,400,0.0,1.0,124373,1000,2809.5463100946677,51,400
73.0,80.3,400,0.0,1.0,125194,1000,2880.253833130446,50,400
75.0,82.5,400,0.0,1.0,127255,1000,3480.08770812013,61,400
15.0,18.0,400,400.0,1000.0,33564737,0,0,0,400
17.0,20.400002,400,400.0,1000.0,34064634,0,0,0,400
19.0,22.800001,400,400.0,1000.0,29788058,0,0,0,400
21.0,25.2,400,400.0,1000.0,28928596,0,0,0,400
23.0,27.6,400,400.0,1000.0,28976890,0,0,0,400
25.0,30.000002,400,400.0,1000.0,28981132,0,0,0,400
27.0,32.4,400,400.0,1000.0,28964914,0,0,0,400
29.0,34.800003,400,400.0,1000.0,28975477,0,0,0,400
31.0,37.2,400,398.0,995.323,28855971,93,35.35533905932743,1,400
33.0,39.600002,400,398.0,993.823,28882516,119,35.35533905932741,1,400
35.0,42.0,400,398.0,992.324,28825894,141,35.85683323038163,1,400
37.0,44.4,400,398.0,993.228,28924838,120,35.35533905932741,1,400
39.0,46.800003,400,398.0,991.727,28821334,145,35.355339059327335,1,400
41.0,49.2,400,398.0,992.781,28874510,121,35.64753194411524,1,400
43.0,51.600002,400,0.0,1.0,91165,1000,1721.5081348548667,34,400
45.0,54.000004,400,0.0,1.0,88943,1000,1792.3319678250107,36,400
47.0,56.4,400,0.0,1.0,87611,1000,1928.8478318168377,39,400
49.0,58.800003,400,0.0,1.0,89691,1000,2033.8762589415858,41,400
51.0,61.2,400,0.0,1.0,87418,1000,2133.9728841178667,43,400
53.0,63.600002,400,0.0,1.0,86579,1000,2219.3866665816736,44,400
55.0,66.0,400,0.0,1.0,89480,1000,2329.2979364188973,47,400
57.0,68.4,400,0.0,1.0,108001,1000,2432.4859829514116,49,400
59.0,70.8,400,0.0,1.0,109173,1000,2287.641144345696,42,400
61.0,73.200005,400,0.0,1.0,111280,1000,2342.071431104,43,400
63.0,75.600006,400,0.0,1.0,115042,1000,2444.4273185542997,45,400
65.0,78.0,400,0.0,1.0,117429,1000,2553.4949988520893,47,400
67.0,80.4,400,0.0,1.0,115245,1000,2626.474871437698,46,400
69.0,82.8,400,0.0,1.0,113647,1000,2741.8076464241717,48,400
71.0,85.200005,400,0.0,1.0,126853,1000,2785.2513793849753,48,400
73.0,87.600006,400,0.0,1.0,121228,1000,2882.3323918789897,50,400
75.0,90.0,400,0.0,1.0,126097,1000,3494.1871862909393,61,400
15.0,19.5,400,400.0,1000.0,33506169,0,0,0,400
17.0,22.099998,400,400.0,1000.0,34071288,0,0,0,400
19.0,24.699999,400,400.0,1000.0,32580759,0,0,0,400
21.0,27.3,400,400.0,1000.0,30076829,0,0,0,400
23.0,29.9,400,400.0,1000.0,28954404,0,0,0,400
25.0,32.5,400,400.0,1000.0,28998538,0,0,0,400
27.0,35.1,400,400.0,1000.0,29003761,0,0,0,400
29.0,37.699997,400,398.0,994.774,28814523,108,35.35533905932743,1,400
31.0,40.3,400,398.0,994.758,28822595,106,35.35533905932743,1,400
